time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,solar_generation_mw,wind_generation_mw
2023-01-01 20:00:00,28.074744337225304,57.582454922201975,7.793415556737407,0.0,0.0,981.7654967239088
2023-01-01 21:00:00,24.69906600887357,66.09819107068137,4.661267521762493,0.0,0.0,210.05660863542096
2023-01-01 22:00:00,25.292846752199697,67.29894602719614,9.502818147497821,0.0,0.0,1779.84227514726
2023-01-01 23:00:00,22.315465622197348,55.62055869509524,5.830658205000671,0.0,0.0,411.12796058835755
2023-01-02 00:00:00,24.083368112507983,55.486967865726754,2.920748611588079,0.0,0.0,0.0
2023-01-02 01:00:00,25.401150219356353,62.695465324474895,3.610633063966896,207.0552360820166,1035.276180410083,97.62798536163893
2023-01-02 02:00:00,22.884489271225043,64.77861539850761,6.087287273759175,399.99999999999994,1999.9999999999998,467.83817389154166
2023-01-02 03:00:00,25.945043752959382,60.199081016691196,6.2796505426521065,565.685424949238,2828.42712474619,513.606713271968
2023-01-02 04:00:00,23.999541527004837,65.15349303092661,9.939313369902191,692.8203230275509,3464.101615137755,2036.5421968516473
2023-01-02 05:00:00,24.624602494517035,58.26892104388449,3.923001324771547,772.7406610312546,3863.703305156273,125.2217091615069
2023-01-02 06:00:00,24.011747749903428,51.3086982710016,6.078924398607861,800.0,4000.0,465.9126365538593
2023-01-02 07:00:00,28.926888212947045,59.82520451678501,3.8811571858358866,772.7406610312546,3863.703305156273,121.25731811152949
2023-01-02 08:00:00,25.202508149639435,62.323395029589804,5.014690293573193,692.820323027551,3464.1016151377553,261.5511365373993
2023-01-02 09:00:00,23.12125137831976,60.69053910552617,9.367944060138676,565.685424949238,2828.42712474619,1705.128561359833
2023-01-02 10:00:00,26.88893357579531,56.33920676720777,3.7273275536880184,399.99999999999994,1999.9999999999998,107.40313103782975
2023-01-02 11:00:00,22.80932684155644,53.11644134242681,7.174084848135667,207.05523608201682,1035.2761804100842,765.8148599767493
2023-01-02 12:00:00,25.67591159228084,59.68668367563014,6.785814718028783,9.797174393178826e-14,4.898587196589413e-13,648.082440991877
2023-01-02 13:00:00,21.34601428245911,66.80782575442794,5.951657147283583,0.0,0.0,437.25821583778844
2023-01-02 14:00:00,22.61615242385487,68.6629303989658,7.038873246383475,0.0,0.0,723.3253682165655
2023-01-02 15:00:00,25.67341684462012,68.38288291949007,3.679959236113423,0.0,0.0,103.36018704308326
2023-01-02 16:00:00,26.763797240211307,58.42711699554332,9.312645015607115,0.0,0.0,1675.110298465501
2023-01-02 17:00:00,25.636770202358978,56.80045698585424,9.849690990247042,0.0,0.0,1981.947198778489
2023-01-02 18:00:00,25.069906483692602,65.11446025674513,6.094209395518627,0.0,0.0,469.43598747466547
2023-01-02 19:00:00,24.706164910823667,65.86905984793268,10.846212261227109,0.0,0.0,2646.41872590935
2023-01-02 20:00:00,22.358497416155377,64.75665383969525,5.201944136900159,0.0,0.0,291.958628589215
2023-01-02 21:00:00,23.883021912655416,52.747708267562835,6.80086398771256,0.0,0.0,652.4038735494861
2023-01-02 22:00:00,24.40860155405834,58.54579272662771,8.863778127549027,0.0,0.0,1444.3780917844006
2023-01-02 23:00:00,27.451292145239275,62.79393428534286,5.0819910795541805,0.0,0.0,272.22371599429846
2023-01-03 00:00:00,26.03145269536438,65.44060275556728,3.2369018822411233,0.0,0.0,70.34170134570869
2023-01-03 01:00:00,21.825304051842625,66.90315248775164,2.776565868762292,207.0552360820166,1035.276180410083,0.0
2023-01-03 02:00:00,26.006720366925165,63.849956912214815,10.121653127805317,399.99999999999994,1999.9999999999998,2150.6939445189287
2023-01-03 03:00:00,24.595555748409584,64.84465108066091,4.941950698722445,565.685424949238,2828.42712474619,250.33379801607646
2023-01-03 04:00:00,24.01904400158852,63.67707059570319,5.628526473163003,692.8203230275509,3464.101615137755,369.8353347553792
2023-01-03 05:00:00,26.60340808100448,66.74281932765481,3.774471843357891,772.7406610312546,3863.703305156273,111.53029034977138
2023-01-03 06:00:00,27.44922185391365,64.94099715170923,7.896678558658377,800.0,4000.0,1021.3101379884482
2023-01-03 07:00:00,27.256950153542547,63.767270305824624,4.43688028155083,772.7406610312546,3863.703305156273,181.15794866521475
2023-01-03 08:00:00,23.72312177235549,62.15861718381862,5.017473944677356,692.820323027551,3464.1016151377553,261.9869389250043
2023-01-03 09:00:00,24.79029876400409,63.96876293049661,6.599040838832321,565.685424949238,2828.42712474619,596.0280667362107
2023-01-03 10:00:00,26.078416865147542,66.04707216673911,3.871908145508855,399.99999999999994,1999.9999999999998,120.39249100686614
2023-01-03 11:00:00,27.37414652926032,65.02326591573697,5.64283546097155,207.05523608201682,1035.2761804100842,372.66312677446854
2023-01-03 12:00:00,24.471873854354723,65.65175838344076,8.80441917900654,9.797174393178826e-14,4.898587196589413e-13,1415.5538534095876
2023-01-03 13:00:00,25.06607021041525,70.52293593137972,6.856508795033727,0.0,0.0,668.549202573434
2023-01-03 14:00:00,23.23188382440975,65.19680897475014,6.261084584856717,0.0,0.0,509.0646916967934
2023-01-03 15:00:00,23.059305904234307,60.68762128994261,6.42972941892773,0.0,0.0,551.3182307529157
2023-01-03 16:00:00,27.083935944766516,68.41223354025898,5.221729808046873,0.0,0.0,295.30272254174855
2023-01-03 17:00:00,28.178529268624676,57.224754218785655,9.99230463950985,0.0,0.0,2069.2895335351327
2023-01-03 18:00:00,25.32919364006365,58.71018527170119,4.375685738931866,0.0,0.0,173.7651314776179
2023-01-03 19:00:00,27.487444107300103,65.85795413164858,6.42185232392786,0.0,0.0,549.2944436233084
2023-01-03 20:00:00,26.210814542767697,66.82212553737399,6.230051132685614,0.0,0.0,501.53251736478387
2023-01-03 21:00:00,24.2044669137975,58.0762686228223,8.01752501426627,0.0,0.0,1068.9200752709933
2023-01-03 22:00:00,26.224661309853296,62.4487774229971,8.20634787758728,0.0,0.0,1146.2359697044649
2023-01-03 23:00:00,28.585106649405102,61.393742694706646,5.935962391025859,0.0,0.0,433.80812803153435
2023-01-04 00:00:00,25.444544594012637,62.05203360457964,6.5813329862261,0.0,0.0,591.2427890796033
2023-01-04 01:00:00,28.65264687405745,69.26461319429767,6.657069507827897,207.0552360820166,1035.276180410083,611.8902561188117
2023-01-04 02:00:00,20.291031975199356,68.14031585126808,1.4557166888587858,399.99999999999994,1999.9999999999998,0.0
2023-01-04 03:00:00,27.181489540146327,64.57329637784957,2.822020795044449,565.685424949238,2828.42712474619,0.0
2023-01-04 04:00:00,25.718940739272135,62.000170304899854,4.789872618556059,692.8203230275509,3464.101615137755,227.92719968231566
2023-01-04 05:00:00,24.95399369296226,58.042757569737745,4.8768026472462624,772.7406610312546,3863.703305156273,240.5635400429824
2023-01-04 06:00:00,25.742691454077036,71.9529093098179,3.6014351560717355,800.0,4000.0,96.88377712842968
2023-01-04 07:00:00,21.591193291245805,67.87348492527312,7.49916514274726,772.7406610312546,3863.703305156273,874.7078324863769
2023-01-04 08:00:00,25.13414827285949,61.4404522229314,6.004236842034945,692.820323027551,3464.1016151377553,448.949722937907
2023-01-04 09:00:00,26.294877824606285,68.6326284614944,5.570610905226325,565.685424949238,2828.42712474619,358.5359743407669
2023-01-04 10:00:00,28.543601105391595,64.7442964107945,3.4876894509852265,399.99999999999994,1999.9999999999998,87.99088506761167
2023-01-04 11:00:00,24.558432611280832,63.720600239969485,5.9109102715104225,207.05523608201682,1035.2761804100842,428.3387481432046
2023-01-04 12:00:00,23.985145567871555,67.39288776724595,0.7466304880027765,9.797174393178826e-14,4.898587196589413e-13,0.0
2023-01-04 13:00:00,24.60577810254551,61.56996974974384,5.674087378388318,0.0,0.0,378.8892829157606
2023-01-04 14:00:00,27.447255527719005,63.619257188856956,6.126367337615512,0.0,0.0,476.9066338967789
2023-01-04 15:00:00,26.281112297095046,66.00587121020764,6.483829968642997,0.0,0.0,565.3522372521289
2023-01-04 16:00:00,24.571248134880058,62.96178274592044,2.87179647304144,0.0,0.0,0.0
2023-01-04 17:00:00,26.6644615487742,68.86488370431255,6.449633473382949,0.0,0.0,556.4541263113908
2023-01-04 18:00:00,25.83923959318924,74.92515463917589,3.917137460270915,0.0,0.0,124.6610266182343
2023-01-04 19:00:00,27.589531955634527,61.86864085496688,4.375060335415332,0.0,0.0,173.690634953541
2023-01-04 20:00:00,24.25529293133731,57.37475876787929,7.435862771645329,0.0,0.0,852.7433901210351
2023-01-04 21:00:00,25.011231631185357,55.75188188291408,10.028227446719487,0.0,0.0,2091.6874433147414
2023-01-04 22:00:00,24.889496080489177,65.06838262909052,6.10271751760536,0.0,0.0,471.40487157879187
2023-01-04 23:00:00,22.753838606263873,62.56498355401516,4.365809082719536,0.0,0.0,172.59113428771994
2023-01-05 00:00:00,26.28026482215235,66.9801341368761,6.377340895019997,0.0,0.0,537.9515462197704
2023-01-05 01:00:00,26.217290223917193,66.66378648495603,7.878058314998291,207.0552360820166,1035.276180410083,1014.1024606705356
2023-01-05 02:00:00,25.712561646734496,58.044621159585,7.241995131745471,399.99999999999994,1999.9999999999998,787.7691121872375
2023-01-05 03:00:00,25.24031515926841,57.046133696362986,11.486225744927491,565.685424949238,2828.42712474619,3143.0862967780645
2023-01-05 04:00:00,22.88590226948316,67.66000608922943,4.569324861810666,692.8203230275509,3464.101615137755,197.870189830253
2023-01-05 05:00:00,24.882507066934103,66.91721010736808,6.504462959838596,772.7406610312546,3863.703305156273,570.7666609029582
2023-01-05 06:00:00,25.04552226592724,64.17064040127335,9.097835906836407,800.0,4000.0,1561.8472637792934
2023-01-05 07:00:00,24.133549971008378,58.0736147509867,8.972318474037063,772.7406610312546,3863.703305156273,1498.091377865849
2023-01-05 08:00:00,25.422685916865287,68.77582850996914,2.0998441469512388,692.820323027551,3464.1016151377553,0.0
2023-01-05 09:00:00,26.560511501167078,72.83784609108271,5.993284759920037,565.685424949238,2828.42712474619,446.4974691201255
2023-01-05 10:00:00,29.53193365021511,67.92767279419347,8.9690415316974,399.99999999999994,1999.9999999999998,1496.450542333297
2023-01-05 11:00:00,26.115869142949688,62.35973884435174,11.781285980798275,207.05523608201682,1035.2761804100842,3391.5822804659792
2023-01-05 12:00:00,26.28896557378016,66.87915171831548,7.407591767501637,9.797174393178826e-14,4.898587196589413e-13,843.0539817741487
2023-01-05 13:00:00,25.632123837728532,59.88503738318319,5.264273412607032,0.0,0.0,302.5795514834048
2023-01-05 14:00:00,21.950623713787802,72.06456197409979,3.98159369512522,0.0,0.0,130.91671005738445
2023-01-05 15:00:00,25.742288463132613,67.24306383047735,10.437486715061699,0.0,0.0,2358.3706966821446
2023-01-05 16:00:00,25.922926294399986,58.05207390472418,7.457483172931518,0.0,0.0,860.2033095464982
2023-01-05 17:00:00,30.736099347138897,65.44843493720234,4.303866146229165,0.0,0.0,165.34860327281828
2023-01-05 18:00:00,25.432042023741978,69.32719395499633,5.593687267332438,0.0,0.0,363.01018413135114
2023-01-05 19:00:00,26.427007048915073,65.40425877070753,6.620373033657408,0.0,0.0,601.8269697321772
2023-01-05 20:00:00,25.76163681191113,65.74875896706415,7.087613307776236,0.0,0.0,738.455462778093
2023-01-05 21:00:00,23.500851835609122,61.06489688488146,4.20076268490842,0.0,0.0,153.74772749792174
2023-01-05 22:00:00,28.131000668180462,70.0782122694992,4.771619163749015,0.0,0.0,225.33133266153806
2023-01-05 23:00:00,27.356367797924957,64.06168923773606,2.6941308752540802,0.0,0.0,0.0
2023-01-06 00:00:00,27.44171188146056,56.58026416866839,8.079524579209563,0.0,0.0,1093.9102262522697
2023-01-06 01:00:00,24.048018890353646,65.56458735138905,5.316763066459368,207.0552360820166,1035.276180410083,311.721088471382
2023-01-06 02:00:00,28.679527788453356,72.38493269260778,6.932643298366584,399.99999999999994,1999.9999999999998,691.0680719660579
2023-01-06 03:00:00,23.077381958028003,65.60277297524351,8.844517017152654,565.685424949238,2828.42712474619,1434.9825782720498
2023-01-06 04:00:00,27.0619427349621,76.28550683605363,6.4397402847478915,692.8203230275509,3464.101615137755,553.8973923751142
2023-01-06 05:00:00,30.276283805772565,69.79850839004439,5.774059048101864,772.7406610312546,3863.703305156273,399.27114518016145
2023-01-06 06:00:00,23.921443450049033,69.40547065694976,6.387842953767868,800.0,4000.0,540.6135840056068
2023-01-06 07:00:00,24.77706372295435,67.12762360303928,6.1263872077004535,772.7406610312546,3863.703305156273,476.91127426791763
2023-01-06 08:00:00,26.116104526201514,67.4860422979226,8.49232999575589,692.820323027551,3464.1016151377553,1270.295758184405
2023-01-06 09:00:00,24.916992630002433,66.56813631126151,6.62167679507758,565.685424949238,2828.42712474619,602.1825962102491
2023-01-06 10:00:00,22.829758742979088,66.43161085228297,4.911197960842175,399.99999999999994,1999.9999999999998,245.68949236788413
2023-01-06 11:00:00,26.075352742593747,70.65491855508104,8.0956981137795,207.05523608201682,1035.2761804100842,1100.4927305179656
2023-01-06 12:00:00,23.820760070719786,63.378972565320424,8.460968712716705,9.797174393178826e-14,4.898587196589413e-13,1256.2744584959553
2023-01-06 13:00:00,26.899692578279016,62.736126009702694,3.323338746359073,0.0,0.0,76.12864426679744
2023-01-06 14:00:00,24.120798977350706,62.55700624035009,9.06556776953621,0.0,0.0,1545.2874919101396
2023-01-06 15:00:00,29.06665549096295,78.45855991048795,6.729423546416971,0.0,0.0,632.0593397387061
2023-01-06 16:00:00,24.407418833992004,70.93922612821858,6.566539900293197,0.0,0.0,587.2648742258826
2023-01-06 17:00:00,25.336940622944187,69.86711528163603,8.01324926319303,0.0,0.0,1067.2108199205818
2023-01-06 18:00:00,27.615235822068055,63.11414121676897,4.866047217991443,0.0,0.0,238.97541215876387
2023-01-06 19:00:00,23.533609978044023,71.57540344508021,7.908329028381848,0.0,0.0,1025.8372209971565
2023-01-06 20:00:00,26.45739519164163,67.9327290990348,5.24644906052429,0.0,0.0,299.5164256866415
2023-01-06 21:00:00,28.62389702678634,69.6432403811613,3.0500986405793236,0.0,0.0,58.85263564651354
2023-01-06 22:00:00,22.801780725482534,63.746019334301394,4.004487441786131,0.0,0.0,133.18799187908965
2023-01-06 23:00:00,26.39315006497747,69.48710527288398,7.134043665806454,0.0,0.0,753.063420400572
2023-01-07 00:00:00,26.550782562971193,66.62314764198624,4.109063320010684,0.0,0.0,143.8973393739266
2023-01-07 01:00:00,27.601796814173596,64.97072761196736,9.220152246379298,207.0552360820166,1035.276180410083,1625.6930154462939
2023-01-07 02:00:00,23.57138321092037,72.52569629981427,8.378566906879286,399.99999999999994,1999.9999999999998,1219.9260045048552
2023-01-07 03:00:00,23.41150443080854,61.22291940488791,8.66687833206593,565.685424949238,2828.42712474619,1350.2443306028406
2023-01-07 04:00:00,27.103433271084796,71.79154564337139,6.249557159354824,692.8203230275509,3464.101615137755,506.25811348794065
2023-01-07 05:00:00,26.660651424095253,72.44621235660189,6.5157232345899185,772.7406610312546,3863.703305156273,573.7360630056498
2023-01-07 06:00:00,26.574799167333385,64.68159161703473,3.612576291511445,800.0,4000.0,97.78569912665803
2023-01-07 07:00:00,26.77384072221439,65.03410638102365,7.991567020314981,772.7406610312546,3863.703305156273,1058.5712647259068
2023-01-07 08:00:00,24.728025140539806,68.07646880609775,6.759666910074171,692.820323027551,3464.1016151377553,640.6194957439885
2023-01-07 09:00:00,26.559711698724424,70.65753607313094,7.134611250584521,565.685424949238,2828.42712474619,753.2431759619616
2023-01-07 10:00:00,26.688478408266747,68.53874660247804,9.376623622905765,399.99999999999994,1999.9999999999998,1709.8724475609627
2023-01-07 11:00:00,24.680759215777282,71.52640858617086,4.78807403210498,207.05523608201682,1035.2761804100842,227.6705376219733
2023-01-07 12:00:00,29.848139093506457,78.22897690599365,5.747716900245363,9.797174393178826e-14,4.898587196589413e-13,393.83142803942246
2023-01-07 13:00:00,27.07138335798666,66.93088424249767,6.653341843084336,0.0,0.0,610.8629370762507
2023-01-07 14:00:00,23.748237388596362,60.94886421984168,4.129129189082587,0.0,0.0,146.0157406620046
2023-01-07 15:00:00,27.451077885333834,73.70958396804848,5.62480235744632,0.0,0.0,369.1017154894185
2023-01-07 16:00:00,24.1957330272358,78.05164636167194,6.985899620933939,0.0,0.0,707.1170124320874
2023-01-07 17:00:00,27.726390685693485,71.65392763214358,5.3491574572543374,0.0,0.0,317.4537112521912
2023-01-07 18:00:00,28.47653715396981,64.3062591377383,8.617978819458225,0.0,0.0,1327.5183409432304
2023-01-07 19:00:00,24.525105280561014,69.18036121670873,2.978150876366012,0.0,0.0,0.0
2023-01-07 20:00:00,28.100345496960546,64.26192940990767,8.245542480466684,0.0,0.0,1162.7382602606028
2023-01-07 21:00:00,27.006277809785736,73.12345083846289,7.32237094963201,0.0,0.0,814.290638464605
2023-01-07 22:00:00,27.831958385911577,63.20725009329764,4.862342824886818,0.0,0.0,238.43005054828976
2023-01-07 23:00:00,29.98854553014533,68.51748857307321,4.151182863540004,0.0,0.0,148.3678684926186
2023-01-08 00:00:00,25.711304216987788,65.05077490124569,1.8394347655150964,0.0,0.0,0.0
2023-01-08 01:00:00,24.701728386012487,70.76081957273746,4.409649975172332,207.0552360820166,1035.276180410083,177.84293471738198
2023-01-08 02:00:00,24.437291499125113,68.34911992931865,8.094353310005994,399.99999999999994,1999.9999999999998,1099.9444019128573
2023-01-08 03:00:00,24.591818806345955,71.11867051853821,5.887828547442651,565.685424949238,2828.42712474619,423.3404115311476
2023-01-08 04:00:00,26.076354345938835,70.40054345046195,8.325961760783683,692.8203230275509,3464.101615137755,1197.0919178275576
2023-01-08 05:00:00,26.91997946981795,65.40932466414259,4.7602578587508955,772.7406610312546,3863.703305156273,223.72560898242784
2023-01-08 06:00:00,26.79817423752793,73.5307321700593,7.414212320213125,800.0,4000.0,845.3164471409303
2023-01-08 07:00:00,27.906275615227305,70.2061430351034,4.565002795831157,772.7406610312546,3863.703305156273,197.30923211786518
2023-01-08 08:00:00,26.285028735141434,65.5608475598964,4.068849987580322,692.820323027551,3464.1016151377553,139.71379773941476
2023-01-08 09:00:00,29.1732082922128,81.76154301993029,5.785745565658647,565.685424949238,2828.42712474619,401.7003927517983
2023-01-08 10:00:00,25.743941006556508,72.9923745197203,4.6700669773600065,399.99999999999994,1999.9999999999998,211.2484788721246
2023-01-08 11:00:00,31.72070688630747,69.89712964774724,2.914355701925575,207.05523608201682,1035.2761804100842,0.0
2023-01-08 12:00:00,27.53881647005582,77.79255853308905,5.635370598566014,9.797174393178826e-14,4.898587196589413e-13,371.18610313201555
2023-01-08 13:00:00,24.580279220733104,79.97861166346624,6.212870832862578,0.0,0.0,497.39479548468006
2023-01-08 14:00:00,24.159921230466473,70.0956779309681,8.536717222992134,0.0,0.0,1290.318577380771
2023-01-08 15:00:00,27.273762280422478,72.61219708774965,7.87361135426612,0.0,0.0,1012.3861258103971
2023-01-08 16:00:00,25.869002429297755,65.98787284467068,8.439886398465664,0.0,0.0,1246.9070083306501
2023-01-08 17:00:00,27.75103886115484,70.24449260612258,7.440714996787017,0.0,0.0,854.4138365762317
2023-01-08 18:00:00,27.276622314489046,70.03760464376926,6.66522551789995,0.0,0.0,614.1420126335468
2023-01-08 19:00:00,26.191597748092228,72.00940474284215,3.542110187056215,0.0,0.0,92.17443067139581
2023-01-08 20:00:00,24.650775957368847,72.8013147229488,6.299744395870549,0.0,0.0,518.5528785652283
2023-01-08 21:00:00,23.32177607261259,73.98878740618365,7.193587554661629,0.0,0.0,772.0774432363646
2023-01-08 22:00:00,25.465547051051583,72.4298808385424,8.914875898740872,0.0,0.0,1469.501955943918
2023-01-08 23:00:00,28.07848027810055,65.23986586817573,7.372577083463627,0.0,0.0,831.1553961136185
2023-01-09 00:00:00,26.80097520939306,66.6530434538297,8.480766869210843,0.0,0.0,1265.113929492037
2023-01-09 01:00:00,23.888414489143514,68.6650288921201,3.936004217269522,207.0552360820166,1035.276180410083,126.47099289324453
2023-01-09 02:00:00,26.733357513805615,70.03743955227567,5.34716474770381,399.99999999999994,1999.9999999999998,317.09906245855177
2023-01-09 03:00:00,27.16473332354307,76.75397649322615,6.858701427322542,565.685424949238,2828.42712474619,669.1907906327519
2023-01-09 04:00:00,24.633485876457506,65.73675913418079,8.321905381485124,692.8203230275509,3464.101615137755,1195.343113194452
2023-01-09 05:00:00,26.715752424663645,69.81561384698348,5.709542708322161,772.7406610312546,3863.703305156273,386.036385427831
2023-01-09 06:00:00,26.531820389062432,76.41885708444177,5.835108081701693,800.0,4000.0,412.0699804677793
2023-01-09 07:00:00,24.136562367739007,70.20542770802714,7.374280612005958,772.7406610312546,3863.703305156273,831.7316766098605
2023-01-09 08:00:00,27.145176963505943,74.05778329506359,3.7482583457097514,692.820323027551,3464.1016151377553,109.222676017038
2023-01-09 09:00:00,27.558269839481984,71.10876877248637,9.214809099646859,565.685424949238,2828.42712474619,1622.8683494497986
2023-01-09 10:00:00,28.609901077907303,73.1410526898448,4.24172781378463,399.99999999999994,1999.9999999999998,158.28969916972105
2023-01-09 11:00:00,28.55849975766135,70.7653140751194,2.162821152881394,207.05523608201682,1035.2761804100842,0.0
2023-01-09 12:00:00,23.702653233284565,75.29342702479214,6.020134017045161,9.797174393178826e-14,4.898587196589413e-13,452.5251708824843
2023-01-09 13:00:00,24.589437454897343,64.2831224694855,9.39691740475113,0.0,0.0,1720.9984992970176
2023-01-09 14:00:00,27.502252880945,70.24203079183778,7.1729062606672205,0.0,0.0,765.4374885579934
2023-01-09 15:00:00,27.50684830277345,73.59152153109156,7.5021810860072655,0.0,0.0,875.7636021237511
2023-01-09 16:00:00,27.51646506695413,74.82708219392308,6.082771524614229,0.0,0.0,466.79777301958865
2023-01-09 17:00:00,34.198925204366915,79.67319687340118,5.695245005457646,0.0,0.0,383.14353198071257
2023-01-09 18:00:00,27.64233500483286,70.30301773873165,2.910181260813769,0.0,0.0,0.0
2023-01-09 19:00:00,28.778776252221967,79.7051362128878,1.4812274841916278,0.0,0.0,0.0
2023-01-09 20:00:00,28.42273871163858,69.06207312850833,6.392544676881727,0.0,0.0,541.8082063898057
2023-01-09 21:00:00,27.8246071207847,79.04976721725434,8.625098388680453,0.0,0.0,1330.8111671799775
2023-01-09 22:00:00,25.898374779495647,76.54309124325411,6.688267409656131,0.0,0.0,620.533381029848
2023-01-09 23:00:00,28.053939573801582,67.93756022855298,7.247199054104026,0.0,0.0,789.4685482077
2023-01-10 00:00:00,24.99743777756767,74.08902341207312,9.16743509127908,0.0,0.0,1597.9669541751928
2023-01-10 01:00:00,26.076537273133592,72.34649824604642,6.657533702882116,207.0552360820166,1035.276180410083,612.018265704636
2023-01-10 02:00:00,25.586532873423632,75.77932620663749,5.754689799384761,399.99999999999994,1999.9999999999998,395.26650899532666
2023-01-10 03:00:00,26.728092929174952,71.58364624640866,4.36295038869987,565.685424949238,2828.42712474619,172.25232269045298
2023-01-10 04:00:00,31.200745660277242,71.21224866666513,10.044425125944173,692.8203230275509,3464.101615137755,2101.839357778785
2023-01-10 05:00:00,22.843981209837725,79.64230249283783,7.05309555830736,772.7406610312546,3863.703305156273,727.7187527751679
2023-01-10 06:00:00,27.95811423178037,72.35144859125333,4.112796568161338,800.0,4000.0,144.28990526091434
2023-01-10 07:00:00,23.367243548937754,77.02526139351065,3.6576646643975264,772.7406610312546,3863.703305156273,101.49296101801497
2023-01-10 08:00:00,25.655892180656377,71.81436180616788,8.506127453857825,692.820323027551,3464.1016151377553,1276.4973578909646
2023-01-10 09:00:00,28.78473690407794,81.32227726274128,3.925116607183349,565.685424949238,2828.42712474619,125.42437704683906
2023-01-10 10:00:00,26.7424747195896,69.64500135934011,9.707668315004442,399.99999999999994,1999.9999999999998,1897.444363932704
2023-01-10 11:00:00,24.46550326650119,70.01354172248129,0.48707440581857764,207.05523608201682,1035.2761804100842,0.0
2023-01-10 12:00:00,25.19746271086523,80.75430102063864,8.845190395579953,9.797174393178826e-14,4.898587196589413e-13,1435.3103609695393
2023-01-10 13:00:00,27.994342096703132,70.95430929219808,6.973789622323928,0.0,0.0,703.446039099723
2023-01-10 14:00:00,25.181488963630812,81.231608837295,6.237188846113748,0.0,0.0,503.2582969192877
2023-01-10 15:00:00,27.082214189602904,77.73250572662323,5.649083129916474,0.0,0.0,373.90232007340666
2023-01-10 16:00:00,26.747514625123316,72.54698881588087,9.781459697188058,0.0,0.0,1941.0435180264203
2023-01-10 17:00:00,25.36024333284441,64.30057304327006,7.414117716802407,0.0,0.0,845.2840895032505
2023-01-10 18:00:00,30.95840443367184,73.31712000937523,4.193592782209097,0.0,0.0,152.96181606681682
2023-01-10 19:00:00,27.945425667208784,73.96840053786259,2.562180087942237,0.0,0.0,0.0
2023-01-10 20:00:00,22.6343729537576,79.34274482894234,6.354594426294617,0.0,0.0,532.2158146283397
2023-01-10 21:00:00,27.06463639442272,81.4951646306026,5.997857732925172,0.0,0.0,447.5203034890208
2023-01-10 22:00:00,25.37522360283209,70.17413167872965,2.9602639252489817,0.0,0.0,0.0
2023-01-10 23:00:00,28.410731095483666,77.65098100212884,5.889212949035328,0.0,0.0,423.63910108149923
2023-01-11 00:00:00,25.12788996494937,77.51795289864052,4.8521307338516,0.0,0.0,236.93092189539215
2023-01-11 01:00:00,26.490524693570045,79.10374044294039,6.018580136613389,207.0552360820166,1035.276180410083,452.1748521735128
2023-01-11 02:00:00,27.737037384284086,76.27572572842469,7.451847223296804,399.99999999999994,1999.9999999999998,858.2545021095602
